09.07.2019 14:00;17.июн;Ветер, дующий с западо-северо-запада;5;
09.07.2019 13:00;16.июн;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
09.07.2019 12:00;15.фев;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
09.07.2019 11:00;15.авг;Ветер, дующий с запада;4;Ливень (ливни).
09.07.2019 10:00;16.0;Ветер, дующий с западо-северо-запада;5;Ливень (ливни).
09.07.2019 9:00;13.авг;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
09.07.2019 8:00;13.0;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
09.07.2019 7:00;12.0;Ветер, дующий с западо-северо-запада;4;Снег и/или другие виды твердых осадков
09.07.2019 6:00;10.июл;Ветер, дующий с западо-северо-запада;4;Снег и/или другие виды твердых осадков
09.07.2019 5:00;10.фев;Ветер, дующий с западо-северо-запада;4;Снег и/или другие виды твердых осадков
09.07.2019 4:00;10.июн;Ветер, дующий с запада;3;Снег и/или другие виды твердых осадков
09.07.2019 3:00;11.мар;Ветер, дующий с западо-северо-запада;4;Снег и/или другие виды твердых осадков
09.07.2019 2:00;12.мар;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
09.07.2019 1:00;13.фев;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
09.07.2019 0:00;14.фев;Ветер, дующий с западо-северо-запада;4;Снег и/или другие виды твердых осадков
08.07.2019 23:00;14.апр;Ветер, дующий с западо-северо-запада;4;Снег и/или другие виды твердых осадков
08.07.2019 22:00;15.0;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
08.07.2019 21:00;15.мар;Ветер, дующий с западо-северо-запада;4;Снег и/или другие виды твердых осадков
08.07.2019 20:00;16.фев;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
08.07.2019 19:00;17.авг;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
08.07.2019 18:00;15.июл;Ветер, дующий с западо-северо-запада;1;Снег и/или другие виды твердых осадков
08.07.2019 17:00;16.май;Ветер, дующий с запада;6;Снег и/или другие виды твердых осадков
08.07.2019 16:00;14.сен;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
08.07.2019 15:00;15.фев;Ветер, дующий с запада;3;Снег и/или другие виды твердых осадков
08.07.2019 14:00;16.апр;Ветер, дующий с запада;6;
08.07.2019 13:00;15.авг;Ветер, дующий с запада;6;
08.07.2019 12:00;14.май;Ветер, дующий с запада;4;
08.07.2019 11:00;15.май;Ветер, дующий с запада;5;
08.07.2019 10:00;14.фев;Ветер, дующий с запада;6;
08.07.2019 9:00;14.янв;Ветер, дующий с запада;5;
08.07.2019 8:00;13.янв;Ветер, дующий с запада;5;
08.07.2019 7:00;12.мар;Ветер, дующий с запада;4;
08.07.2019 6:00;12.0;Ветер, дующий с запада;4;
08.07.2019 5:00;12.янв;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
08.07.2019 4:00;11.июл;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
08.07.2019 3:00;12.июн;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
08.07.2019 2:00;13.май;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
08.07.2019 1:00;13.авг;Ветер, дующий с западо-северо-запада;4;Снег и/или другие виды твердых осадков
08.07.2019 0:00;13.сен;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
07.07.2019 23:00;14.0;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
07.07.2019 22:00;15.фев;Ветер, дующий с западо-северо-запада;4;Снег и/или другие виды твердых осадков
07.07.2019 21:00;15.июл;Ветер, дующий с северо-запада;7;Снег и/или другие виды твердых осадков
07.07.2019 20:00;16.фев;Ветер, дующий с северо-запада;7;Снег и/или другие виды твердых осадков
07.07.2019 19:00;16.сен;Ветер, дующий с северо-запада;7;Снег и/или другие виды твердых осадков
07.07.2019 18:00;17.сен;Ветер, дующий с северо-запада;7;
07.07.2019 17:00;18.май;Ветер, дующий с северо-запада;6;
07.07.2019 16:00;18.сен;Ветер, дующий с западо-северо-запада;6;
07.07.2019 15:00;18.май;Ветер, дующий с северо-запада;7;Снег и/или другие виды твердых осадков
07.07.2019 14:00;17.июн;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
07.07.2019 13:00;16.авг;Ветер, дующий с западо-северо-запада;8;Снег и/или другие виды твердых осадков
07.07.2019 12:00;17.0;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
07.07.2019 11:00;17.апр;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
07.07.2019 10:00;15.июн;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
07.07.2019 9:00;14.июн;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
07.07.2019 8:00;13.июн;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
07.07.2019 7:00;13.0;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
07.07.2019 6:00;12.июн;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
07.07.2019 5:00;12.0;Ветер, дующий с запада;3;Снег и/или другие виды твердых осадков
07.07.2019 4:00;12.июн;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
07.07.2019 3:00;13.0;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
07.07.2019 2:00;13.июн;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
07.07.2019 1:00;14.янв;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
07.07.2019 0:00;14.авг;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
06.07.2019 23:00;15.апр;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
06.07.2019 22:00;16.апр;Ветер, дующий с запада;4;
06.07.2019 21:00;16.июн;Ветер, дующий с запада;3;Снег и/или другие виды твердых осадков
06.07.2019 20:00;17.0;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
06.07.2019 19:00;18.авг;Ветер, дующий с северо-запада;6;Снег и/или другие виды твердых осадков
06.07.2019 18:00;21.июн;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
06.07.2019 17:00;22.янв;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
06.07.2019 16:00;21.авг;Ветер, дующий с запада;6;Снег и/или другие виды твердых осадков
06.07.2019 15:00;20.июн;Ветер, дующий с запада;7;Снег и/или другие виды твердых осадков
06.07.2019 14:00;22.апр;Ветер, дующий с запада;7;Метель
06.07.2019 13:00;23.0;Ветер, дующий с западо-северо-запада;7;Снег и/или другие виды твердых осадков
06.07.2019 12:00;22.июл;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
06.07.2019 11:00;21.янв;Ветер, дующий с юго-юго-запада;2;Ливень (ливни).
06.07.2019 10:00;19.янв;Ветер, дующий с юго-юго-запада;3;Ливень (ливни).
06.07.2019 9:00;18.янв;Ветер, дующий с юго-юго-запада;2;Ливень (ливни).
06.07.2019 8:00;16.авг;Ветер, дующий с юго-юго-запада;2;Облака покрывали более половины неба в течение всего соответствующего периода.
06.07.2019 7:00;16.янв;Ветер, дующий с юга;1;Снег и/или другие виды твердых осадков
06.07.2019 6:00;15.мар;Ветер, дующий с юго-запада;2;Снег и/или другие виды твердых осадков
06.07.2019 5:00;15.фев;Ветер, дующий с юга;1;Снег и/или другие виды твердых осадков
06.07.2019 4:00;15.май;Ветер, дующий с запада;1;Облака покрывали более половины неба в течение всего соответствующего периода.
06.07.2019 3:00;15.май;Ветер, дующий с западо-юго-запада;2;
06.07.2019 2:00;15.июл;Ветер, дующий с запада;2;
06.07.2019 1:00;16.май;Ветер, дующий с западо-северо-запада;4;Снег и/или другие виды твердых осадков
06.07.2019 0:00;17.июл;Ветер, дующий с северо-запада;4;Снег и/или другие виды твердых осадков
05.07.2019 23:00;18.мар;Ветер, дующий с северо-запада;5;Снег и/или другие виды твердых осадков
05.07.2019 22:00;18.сен;Ветер, дующий с северо-запада;4;Снег и/или другие виды твердых осадков
05.07.2019 21:00;19.апр;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
05.07.2019 20:00;19.авг;Ветер, дующий с северо-запада;5;Снег и/или другие виды твердых осадков
05.07.2019 19:00;20.май;Ветер, дующий с северо-запада;5;Снег и/или другие виды твердых осадков
05.07.2019 18:00;21.0;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
05.07.2019 17:00;20.апр;Ветер, дующий с северо-запада;5;Снег и/или другие виды твердых осадков
05.07.2019 16:00;20.июл;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
05.07.2019 15:00;20.апр;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
05.07.2019 14:00;19.июн;Ветер, дующий с северо-запада;6;Снег и/или другие виды твердых осадков
05.07.2019 13:00;19.сен;Ветер, дующий с запада;6;Снег и/или другие виды твердых осадков
05.07.2019 12:00;19.июн;Ветер, дующий с западо-северо-запада;7;Снег и/или другие виды твердых осадков
05.07.2019 11:00;18.июл;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
05.07.2019 10:00;18.апр;Ветер, дующий с западо-северо-запада;7;Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.
05.07.2019 9:00;17.авг;Ветер, дующий с западо-северо-запада;6;Метель
05.07.2019 8:00;17.апр;Ветер, дующий с западо-северо-запада;6;Метель
05.07.2019 7:00;17.мар;Ветер, дующий с запада;5;
05.07.2019 6:00;17.апр;Ветер, дующий с запада;4;
05.07.2019 5:00;17.июл;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
05.07.2019 4:00;18.мар;Ветер, дующий с запада;4;Снег и/или другие виды твердых осадков
05.07.2019 3:00;18.янв;Ветер, дующий с западо-юго-запада;3;Ливень (ливни).
05.07.2019 2:00;18.фев;Ветер, дующий с юго-запада;3;Ливень (ливни).
05.07.2019 1:00;18.мар;Ветер, дующий с западо-юго-запада;3;Ливень (ливни).
05.07.2019 0:00;18.май;Ветер, дующий с запада;3;Ливень (ливни).
04.07.2019 23:00;18.июн;Ветер, дующий с западо-юго-запада;2;Облака покрывали более половины неба в течение всего соответствующего периода.
04.07.2019 22:00;19.янв;Ветер, дующий с запада;3;
04.07.2019 21:00;20.янв;Ветер, дующий с северо-запада;4;Снег и/или другие виды твердых осадков
04.07.2019 20:00;21.янв;Ветер, дующий с северо-запада;5;Снег и/или другие виды твердых осадков
04.07.2019 19:00;22.0;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
04.07.2019 18:00;22.авг;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
04.07.2019 17:00;22.фев;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
04.07.2019 16:00;22.июн;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
04.07.2019 15:00;22.мар;Ветер, дующий с запада;5;
04.07.2019 14:00;21.янв;Ветер, дующий с западо-северо-запада;5;
04.07.2019 13:00;19.сен;Ветер, дующий с западо-северо-запада;6;
04.07.2019 12:00;19.мар;Ветер, дующий с западо-северо-запада;5;
04.07.2019 11:00;17.авг;Ветер, дующий с западо-северо-запада;4;
04.07.2019 10:00;16.янв;Ветер, дующий с северо-запада;4;
04.07.2019 9:00;15.янв;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
04.07.2019 8:00;13.июн;Ветер, дующий с северо-северо-запада;5;Снег и/или другие виды твердых осадков
04.07.2019 7:00;12.авг;Ветер, дующий с северо-запада;4;Снег и/или другие виды твердых осадков
04.07.2019 6:00;11.апр;Ветер, дующий с западо-северо-запада;3;Снег и/или другие виды твердых осадков
04.07.2019 5:00;11.0;Ветер, дующий с западо-северо-запада;3;Снег и/или другие виды твердых осадков
04.07.2019 4:00;12.фев;Ветер, дующий с северо-запада;4;Снег и/или другие виды твердых осадков
04.07.2019 3:00;12.июл;Ветер, дующий с западо-северо-запада;4;
04.07.2019 2:00;13.0;Ветер, дующий с северо-запада;3;
04.07.2019 1:00;14.июн;Ветер, дующий с северо-запада;4;Снег и/или другие виды твердых осадков
04.07.2019 0:00;16.янв;Ветер, дующий с северо-запада;5;Снег и/или другие виды твердых осадков
03.07.2019 23:00;16.апр;Ветер, дующий с северо-запада;4;Снег и/или другие виды твердых осадков
03.07.2019 22:00;17.янв;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
03.07.2019 21:00;18.0;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
03.07.2019 20:00;18.сен;Ветер, дующий с западо-северо-запада;5;Снег и/или другие виды твердых осадков
03.07.2019 19:00;19.янв;Ветер, дующий с северо-запада;4;Снег и/или другие виды твердых осадков
03.07.2019 18:00;19.май;Ветер, дующий с северо-запада;6;Снег и/или другие виды твердых осадков
03.07.2019 17:00;19.янв;Ветер, дующий с северо-запада;6;Снег и/или другие виды твердых осадков
03.07.2019 16:00;19.сен;Ветер, дующий с северо-запада;6;Снег и/или другие виды твердых осадков
03.07.2019 15:00;18.июл;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
03.07.2019 14:00;18.0;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
03.07.2019 13:00;18.май;Ветер, дующий с западо-юго-запада;7;Снег и/или другие виды твердых осадков
03.07.2019 12:00;18.май;Ветер, дующий с западо-северо-запада;7;
03.07.2019 11:00;18.0;Ветер, дующий с запада;4;
03.07.2019 10:00;16.май;Ветер, дующий с западо-северо-запада;5;
03.07.2019 9:00;15.май;Ветер, дующий с западо-северо-запада;4;
03.07.2019 8:00;14.янв;Ветер, дующий с западо-северо-запада;4;
03.07.2019 7:00;12.сен;Ветер, дующий с западо-северо-запада;4;
03.07.2019 6:00;11.май;Ветер, дующий с западо-северо-запада;4;
03.07.2019 5:00;11.апр;Ветер, дующий с западо-северо-запада;4;
03.07.2019 4:00;11.авг;Ветер, дующий с северо-запада;5;
03.07.2019 3:00;12.сен;Ветер, дующий с северо-запада;5;Снег и/или другие виды твердых осадков
03.07.2019 2:00;13.авг;Ветер, дующий с северо-запада;5;Снег и/или другие виды твердых осадков
03.07.2019 1:00;14.май;Ветер, дующий с северо-запада;4;Снег и/или другие виды твердых осадков
03.07.2019 0:00;15.0;Ветер, дующий с северо-запада;5;Снег и/или другие виды твердых осадков
02.07.2019 23:00;16.фев;Ветер, дующий с северо-запада;5;Ливень (ливни).
02.07.2019 22:00;17.0;Ветер, дующий с северо-запада;6;Ливень (ливни).
02.07.2019 21:00;18.фев;Ветер, дующий с северо-запада;7;Снег и/или другие виды твердых осадков
02.07.2019 20:00;19.июн;Ветер, дующий с северо-запада;7;Снег и/или другие виды твердых осадков
02.07.2019 19:00;20.фев;Ветер, дующий с западо-северо-запада;8;Снег и/или другие виды твердых осадков
02.07.2019 18:00;20.фев;Ветер, дующий с северо-запада;8;Снег и/или другие виды твердых осадков
02.07.2019 17:00;20.июн;Ветер, дующий с западо-северо-запада;7;Снег и/или другие виды твердых осадков
02.07.2019 16:00;21.янв;Ветер, дующий с западо-северо-запада;7;Снег и/или другие виды твердых осадков
02.07.2019 15:00;21.июн;Ветер, дующий с западо-северо-запада;7;Снег и/или другие виды твердых осадков
02.07.2019 14:00;21.апр;Ветер, дующий с западо-северо-запада;8;Снег и/или другие виды твердых осадков
02.07.2019 13:00;20.июн;Ветер, дующий с западо-северо-запада;7;Снег и/или другие виды твердых осадков
02.07.2019 12:00;19.июл;Ветер, дующий с западо-северо-запада;7;Снег и/или другие виды твердых осадков
02.07.2019 11:00;20.янв;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
02.07.2019 10:00;18.апр;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
02.07.2019 9:00;17.июл;Ветер, дующий с западо-северо-запада;6;Дождь со снегом или другими видами твердых осадков
02.07.2019 8:00;17.июн;Ветер, дующий с западо-северо-запада;6;
02.07.2019 7:00;16.мар;Ветер, дующий с запада;6;
02.07.2019 6:00;15.июн;Ветер, дующий с запада;4;
02.07.2019 5:00;15.апр;Ветер, дующий с запада;4;
02.07.2019 4:00;15.июл;Ветер, дующий с запада;3;
02.07.2019 3:00;16.июн;Ветер, дующий с запада;4;Дождь со снегом или другими видами твердых осадков
02.07.2019 2:00;17.0;Ветер, дующий с северо-запада;5;Дождь со снегом или другими видами твердых осадков
02.07.2019 1:00;18.мар;Ветер, дующий с северо-северо-запада;7;Дождь со снегом или другими видами твердых осадков
02.07.2019 0:00;19.апр;Ветер, дующий с северо-запада;7;Снег и/или другие виды твердых осадков
01.07.2019 23:00;21.май;Ветер, дующий с северо-северо-запада;8;Снег и/или другие виды твердых осадков
01.07.2019 22:00;23.янв;Ветер, дующий с северо-запада;5;Снег и/или другие виды твердых осадков
01.07.2019 21:00;25.мар;Ветер, дующий с западо-северо-запада;6;Снег и/или другие виды твердых осадков
01.07.2019 20:00;26.0;Ветер, дующий с запада;6;Снег и/или другие виды твердых осадков
01.07.2019 19:00;27.мар;Ветер, дующий с западо-северо-запада;7;Ливень (ливни).
01.07.2019 18:00;27.июн;Ветер, дующий с запада;7;Ливень (ливни).
01.07.2019 17:00;28.апр;Ветер, дующий с запада;7;Ливень (ливни).
01.07.2019 16:00;28.мар;Ветер, дующий с запада;6;Ливень (ливни).
01.07.2019 15:00;27.0;Ветер, дующий с запада;7;Снег и/или другие виды твердых осадков
01.07.2019 14:00;26.апр;Ветер, дующий с западо-юго-запада;4;Снег и/или другие виды твердых осадков
01.07.2019 13:00;25.янв;Ветер, дующий с запада;5;Снег и/или другие виды твердых осадков
01.07.2019 12:00;23.фев;Ветер, дующий с западо-юго-запада;3;Снег и/или другие виды твердых осадков
01.07.2019 11:00;22.0;Ветер, дующий с запада;3;Дождь со снегом или другими видами твердых осадков
01.07.2019 10:00;21.июл;Ветер, дующий с запада;4;Дождь со снегом или другими видами твердых осадков
01.07.2019 9:00;21.фев;Ветер, дующий с западо-северо-запада;4;Дождь со снегом или другими видами твердых осадков
01.07.2019 8:00;20.мар;Ветер, дующий с северо-северо-запада;4;Снег и/или другие виды твердых осадков
01.07.2019 7:00;19.авг;Ветер, дующий с западо-северо-запада;5;Облака покрывали более половины неба в течение всего соответствующего периода.
01.07.2019 6:00;19.сен;Ветер, дующий с запада;3;
01.07.2019 5:00;19.сен;Ветер, дующий с северо-запада;3;Снег и/или другие виды твердых осадков
01.07.2019 4:00;20.0;Ветер, дующий с северо-запада;3;Снег и/или другие виды твердых осадков
01.07.2019 3:00;21.фев;Ветер, дующий с северо-северо-запада;4;
01.07.2019 2:00;22.июн;Ветер, дующий с северо-северо-запада;5;
01.07.2019 1:00;24.фев;Ветер, дующий с северо-запада;5;
01.07.2019 0:00;25.авг;Ветер, дующий с северо-запада;7;
30.06.2019 23:00;27.авг;Ветер, дующий с северо-северо-запада;8;
30.06.2019 22:00;30.янв;Ветер, дующий с северо-запада;7;
30.06.2019 21:00;34.1;Ветер, дующий с запада;3;
30.06.2019 20:00;35.6;Ветер, дующий с запада;5;
30.06.2019 19:00;37.5;Ветер, дующий с запада;5;
30.06.2019 18:00;38.0;Ветер, дующий с западо-юго-запада;5;
30.06.2019 17:00;38.1;Ветер, дующий с юго-запада;5;
30.06.2019 16:00;37.5;Ветер, дующий с юго-запада;4;
30.06.2019 15:00;36.3;Ветер, дующий с юго-юго-запада;6;
